ID,SiteID,ObservationTimeUTC,Value
668377,36047NY07974,2025-04-01 00:00:00.000,6.39
667790,36061NY10130,2025-04-01 00:00:00.000,7.22
667791,36081NY09285,2025-04-01 00:00:00.000,5.06
667792,36005NY12387,2025-04-01 00:00:00.000,8.47
667793,36061NY08454,2025-04-01 00:00:00.000,9.57
667794,36061NY09734,2025-04-01 00:00:00.000,9.95
667795,36005NY11534,2025-04-01 00:00:00.000,7.02
667796,36061NY08653,2025-04-01 00:00:00.000,6.71
667797,36081NY07615,2025-04-01 00:00:00.000,4.69
667798,36085NY03820,2025-04-01 00:00:00.000,7.56
667799,36061NY12380,2025-04-01 00:00:00.000,7.27
668225,36061NY09929,2025-04-01 00:00:00.000,11.58
668298,36061NY08552,2025-04-01 00:00:00.000,5.76
668378,36047NY07974,2025-04-01 01:00:00.000,8.07
668299,36061NY08552,2025-04-01 01:00:00.000,8.5
668226,36061NY09929,2025-04-01 01:00:00.000,11.88
667800,36061NY10130,2025-04-01 01:00:00.000,7.44
667801,36081NY09285,2025-04-01 01:00:00.000,4.58
667802,36005NY12387,2025-04-01 01:00:00.000,11.47
667803,36061NY08454,2025-04-01 01:00:00.000,8.93
667804,36061NY09734,2025-04-01 01:00:00.000,8.69
667805,36005NY11534,2025-04-01 01:00:00.000,9.02
667806,36061NY08653,2025-04-01 01:00:00.000,9.28
667807,36081NY07615,2025-04-01 01:00:00.000,4.08
667808,36085NY03820,2025-04-01 01:00:00.000,8.26
667809,36061NY12380,2025-04-01 01:00:00.000,8.93
668379,36047NY07974,2025-04-01 02:00:00.000,7.04
667810,36061NY10130,2025-04-01 02:00:00.000,4.94
667811,36081NY09285,2025-04-01 02:00:00.000,6.59
667812,36005NY12387,2025-04-01 02:00:00.000,12.21
667813,36061NY08454,2025-04-01 02:00:00.000,7.44
667814,36061NY09734,2025-04-01 02:00:00.000,5.65
667815,36005NY11534,2025-04-01 02:00:00.000,10.82
667816,36061NY08653,2025-04-01 02:00:00.000,7.79
667817,36081NY07615,2025-04-01 02:00:00.000,6.25
667818,36085NY03820,2025-04-01 02:00:00.000,8.28
667819,36061NY12380,2025-04-01 02:00:00.000,11.59
668227,36061NY09929,2025-04-01 02:00:00.000,8.07
668300,36061NY08552,2025-04-01 02:00:00.000,6.42
668380,36047NY07974,2025-04-01 03:00:00.000,8.49
668301,36061NY08552,2025-04-01 03:00:00.000,7.12
668228,36061NY09929,2025-04-01 03:00:00.000,6.52
667820,36061NY10130,2025-04-01 03:00:00.000,4.39
667821,36081NY09285,2025-04-01 03:00:00.000,8.41
667822,36005NY12387,2025-04-01 03:00:00.000,6.13
667823,36061NY08454,2025-04-01 03:00:00.000,10.43
667824,36061NY09734,2025-04-01 03:00:00.000,5.55
667825,36005NY11534,2025-04-01 03:00:00.000,9.38
667826,36061NY08653,2025-04-01 03:00:00.000,8.83
667827,36081NY07615,2025-04-01 03:00:00.000,7.81
667828,36085NY03820,2025-04-01 03:00:00.000,10.76
667829,36061NY12380,2025-04-01 03:00:00.000,13.4
668381,36047NY07974,2025-04-01 04:00:00.000,9.99
667830,36081NY09285,2025-04-01 04:00:00.000,8.81
667831,36005NY12387,2025-04-01 04:00:00.000,9.03
667832,36061NY08454,2025-04-01 04:00:00.000,10.41
667833,36061NY09734,2025-04-01 04:00:00.000,6.11
667834,36005NY11534,2025-04-01 04:00:00.000,7.71
667835,36061NY08653,2025-04-01 04:00:00.000,8.47
667836,36081NY07615,2025-04-01 04:00:00.000,10.73
667837,36085NY03820,2025-04-01 04:00:00.000,11.95
667838,36061NY12380,2025-04-01 04:00:00.000,8.93
667839,36061NY10130,2025-04-01 04:00:00.000,6.07
668229,36061NY09929,2025-04-01 04:00:00.000,7.1
668302,36061NY08552,2025-04-01 04:00:00.000,8.67
668382,36047NY07974,2025-04-01 05:00:00.000,9.65
668303,36061NY08552,2025-04-01 05:00:00.000,10.66
668230,36061NY09929,2025-04-01 05:00:00.000,8.48
667840,36061NY10130,2025-04-01 05:00:00.000,8.55
667841,36081NY09285,2025-04-01 05:00:00.000,9.31
667842,36005NY12387,2025-04-01 05:00:00.000,9.5
667843,36061NY08454,2025-04-01 05:00:00.000,11.83
667844,36061NY09734,2025-04-01 05:00:00.000,7.71
667845,36005NY11534,2025-04-01 05:00:00.000,8.32
667846,36061NY08653,2025-04-01 05:00:00.000,8.33
667847,36081NY07615,2025-04-01 05:00:00.000,9.45
667848,36085NY03820,2025-04-01 05:00:00.000,12.12
667849,36061NY12380,2025-04-01 05:00:00.000,8.92
668383,36047NY07974,2025-04-01 06:00:00.000,8.41
667850,36061NY10130,2025-04-01 06:00:00.000,6.53
667851,36081NY09285,2025-04-01 06:00:00.000,9.3
667852,36005NY12387,2025-04-01 06:00:00.000,7.71
667853,36061NY08454,2025-04-01 06:00:00.000,7.89
667854,36061NY09734,2025-04-01 06:00:00.000,6.8
667855,36005NY11534,2025-04-01 06:00:00.000,7.89
667856,36061NY08653,2025-04-01 06:00:00.000,6.57
667857,36081NY07615,2025-04-01 06:00:00.000,11.33
667858,36085NY03820,2025-04-01 06:00:00.000,9.21
667859,36061NY12380,2025-04-01 06:00:00.000,7.36
668231,36061NY09929,2025-04-01 06:00:00.000,7.22
668304,36061NY08552,2025-04-01 06:00:00.000,7.26
668384,36047NY07974,2025-04-01 07:00:00.000,4.27
668305,36061NY08552,2025-04-01 07:00:00.000,3.81
668232,36061NY09929,2025-04-01 07:00:00.000,4.03
667860,36061NY10130,2025-04-01 07:00:00.000,3.35
667861,36081NY09285,2025-04-01 07:00:00.000,3.8
667862,36005NY12387,2025-04-01 07:00:00.000,2.28
667863,36061NY08454,2025-04-01 07:00:00.000,5.6
667864,36061NY09734,2025-04-01 07:00:00.000,4.41
667865,36005NY11534,2025-04-01 07:00:00.000,2.37
667866,36061NY08653,2025-04-01 07:00:00.000,2.22
667867,36081NY07615,2025-04-01 07:00:00.000,4.09
667868,36085NY03820,2025-04-01 07:00:00.000,5.76
667869,36061NY12380,2025-04-01 07:00:00.000,4.01
668385,36047NY07974,2025-04-01 08:00:00.000,3.34
667870,36061NY10130,2025-04-01 08:00:00.000,3.6
667871,36081NY09285,2025-04-01 08:00:00.000,3.79
667872,36005NY12387,2025-04-01 08:00:00.000,4.15
667873,36061NY08454,2025-04-01 08:00:00.000,4.36
667874,36061NY09734,2025-04-01 08:00:00.000,3.81
667875,36005NY11534,2025-04-01 08:00:00.000,3.71
667876,36061NY08653,2025-04-01 08:00:00.000,3.41
667877,36081NY07615,2025-04-01 08:00:00.000,3.17
667878,36085NY03820,2025-04-01 08:00:00.000,4.62
667879,36061NY12380,2025-04-01 08:00:00.000,3.85
668233,36061NY09929,2025-04-01 08:00:00.000,3.2
668306,36061NY08552,2025-04-01 08:00:00.000,3.92
668386,36047NY07974,2025-04-01 09:00:00.000,3.11
668307,36061NY08552,2025-04-01 09:00:00.000,3.9
668234,36061NY09929,2025-04-01 09:00:00.000,3.16
667880,36061NY10130,2025-04-01 09:00:00.000,3.61
667881,36081NY09285,2025-04-01 09:00:00.000,4.28
667882,36005NY12387,2025-04-01 09:00:00.000,6.29
667883,36061NY08454,2025-04-01 09:00:00.000,5.15
667884,36061NY09734,2025-04-01 09:00:00.000,4.16
667885,36005NY11534,2025-04-01 09:00:00.000,3.84
667886,36061NY08653,2025-04-01 09:00:00.000,3.66
667887,36081NY07615,2025-04-01 09:00:00.000,3.12
667888,36085NY03820,2025-04-01 09:00:00.000,4.12
667889,36061NY12380,2025-04-01 09:00:00.000,4.42
668387,36047NY07974,2025-04-01 10:00:00.000,2.55
667890,36061NY10130,2025-04-01 10:00:00.000,3.14
667891,36081NY09285,2025-04-01 10:00:00.000,4.35
667892,36005NY12387,2025-04-01 10:00:00.000,4.05
667893,36061NY08454,2025-04-01 10:00:00.000,5.41
667894,36061NY09734,2025-04-01 10:00:00.000,3.87
667895,36005NY11534,2025-04-01 10:00:00.000,3.42
667896,36061NY08653,2025-04-01 10:00:00.000,3.76
667897,36081NY07615,2025-04-01 10:00:00.000,3.07
667898,36085NY03820,2025-04-01 10:00:00.000,3.72
667899,36061NY12380,2025-04-01 10:00:00.000,4.27
668235,36061NY09929,2025-04-01 10:00:00.000,3.1
668308,36061NY08552,2025-04-01 10:00:00.000,3.75
668388,36047NY07974,2025-04-01 11:00:00.000,2.24
668309,36061NY08552,2025-04-01 11:00:00.000,3.46
668236,36061NY09929,2025-04-01 11:00:00.000,3.01
667900,36061NY10130,2025-04-01 11:00:00.000,2.57
667901,36081NY09285,2025-04-01 11:00:00.000,4.15
667902,36005NY12387,2025-04-01 11:00:00.000,3.81
667903,36061NY08454,2025-04-01 11:00:00.000,4.96
667904,36061NY09734,2025-04-01 11:00:00.000,3.57
667905,36005NY11534,2025-04-01 11:00:00.000,3.77
667906,36061NY08653,2025-04-01 11:00:00.000,3.67
667907,36081NY07615,2025-04-01 11:00:00.000,2.65
667908,36085NY03820,2025-04-01 11:00:00.000,3.33
667909,36061NY12380,2025-04-01 11:00:00.000,4.15
668389,36047NY07974,2025-04-01 12:00:00.000,3.18
667910,36061NY10130,2025-04-01 12:00:00.000,3.01
667911,36081NY09285,2025-04-01 12:00:00.000,3.05
667912,36005NY12387,2025-04-01 12:00:00.000,4.14
667913,36061NY08454,2025-04-01 12:00:00.000,3.7
667914,36061NY09734,2025-04-01 12:00:00.000,3.89
